,user_id,user_name,user_rating,user_text,restaurant_name,restaurant_rating,restaurant_price,restaurant_type
0,BU3K6Ee-kpkrvdpJcmiQXg,Lital J.,5.0 star rating,"My favorite sushi restaurant in Hoboken! Fresh and tastes great! Love it!I have been at to many restaurants and for real,you must have try this one!",Ayame Hibachi & Sushi,3.5 star rating,$$,"Japanese,, Sushi, Bars"
1,4lAQYtRnSB6qdinlNEwDcA,Lindsay M.,2.0 star rating,"This is what you would expect for Hoboken Hibachi. The restaurant was entirely too small for the amount of tables/chairs in there, but I guess they make it work. There is no way this restaurant is up to code lol. Our group sat at a table in the back, half of us slammed with our backs against the wall. The food was very good and they put on a great show. However, there was a huge bug crawling on the wall next to me after my meal, and I was too crammed to move! This was likely a one off situation, but still... it was not an ideal way to end a meal. If you're in Hoboken and want Hibachi, this is your only option. Not great but okay.",Ayame Hibachi & Sushi,3.5 star rating,$$,"Japanese,, Sushi, Bars"
2,Vr94oCgVobXtkrRkg1i3PQ,Jane Y.,4.0 star rating,"I've only been to two sushi restaurants in Hoboken, and this one is my favorite thus far. My only ""negative"" thing to say about Ayame Hibachi & Sushi is that due to its tight space, the hibachi grills make the restaurant warm and stuffy so those who are there for sushi only.  Everything else is pretty great.  They offer a vast selection of rolls, many of which are creative, their sushi is delicious, and they have a creative selection of sushi appetizers.  To start our evening, we popped open a bottle of sparkling rose (Ayame is BYOB) and shared the Salmon Skin Salad and the Avocado Mini Ball.  The Salmon Skin Salad was a perfectly executed - the salmon skin was crisp and warm while the leafy greens were cold and crisp.  The Avocado Mini Ball was just the right size for two to share - arriving in a shallow bowl, ours was marinated spicy white tuna (you have a variety of fishes you can choose from) tightly wrapped up in a skin of avocado slices.  It was served at room temperature which I personally wasn't a fan of, but it was tasty nonetheless.For our entrees, we shared three rolls, the Ayame Monster Roll, Cajun Tuna Tataki Roll, and the Out of Control Roll.  The Cajun Tuna Tataki Roll tasted like a hybrid California/Spicy Tuna Roll and didn't really stand out, but the Ayame Monster Roll and the Out of Control Roll were delicious - especially the Ayame Monster Roll!  All of the additional topping on each piece of the Ayame Monster Roll, especially the seaweed salad, greatly enhanced each bite making each piece delicious and completely satisfying.  And, what's not to like about deep fried shrimp tempura and soft shell crab wrapped into a roll?  In addition to the rolls, I had two pieces of sushi - one uni and one ikura and my friend had a hand roll.  While I cannot comment on the hand roll, I heard it was delicious, and each sushi piece, while I can't say were the freshest, they both melted in my mouth because the seafood quality was good.  Not only were our eyes hungrier than our stomachs, but each food entry was generous in portion and so we had roll pieces leftover that we packed up to go, and a few hours later they were still delicious!Service is always just as important to the dining experience as the food, and the staff here at Ayame is friendly and accommodating - we asked to switch tables and they were very gracious about it moving us without the bat of an eye, the table next to us had a toddler who smashed one of their plates to the ground and the staff totally kept their cool and didn't make the family feel bad, and they were great about forming new tables for customers to sit at without making those that were still eating their meals feel rushed and pressured to leave.  The next time I am in Hoboken and craving sushi, I will definitely be coming back!",Ayame Hibachi & Sushi,3.5 star rating,$$,"Japanese,, Sushi, Bars"
3,sgk0J9CJiA9jaeZBNqCEhA,Steph R.,3.0 star rating,I been here twice the first time with a large group and I thought the food was good and the chef was very entertaining so a few years after I decided to give this place another try. In all honestly I don't think I'd go again. I rather order Chinese take out for less. I came here with my boyfriend on Easter night the place was empty and we were quickly seated the place is byob so that's a plus. The whole experience lasted 20 minutes we barley ate and took it to go we paid 70 with no dessert or appetizer the chef took about ten minutes cooking and he wasn't  even funny and the food wasn't good.  The worst part is receiving large portions of something that doesn't taste good. Maybe they had a bad day but the food was very salty and then the miso soup was super salty. It's not always quantity it's quality and I know it was bad because my brother eats anything and I realized after leaving it in the fridge for two days he only ate like three pieces of chicken.,Ayame Hibachi & Sushi,3.5 star rating,$$,"Japanese,, Sushi, Bars"
4,2Ms9FpoHZ_tukzCzE23ogQ,Alina V.,4.0 star rating,"Originally came here for the Hibachi, unfortunately when we were seated though, the chairs were so cramped back against the wall that it was difficult getting it. After a few attempts to maneuver the chair we opted to sit at a regular table and save the hibachi for another night.We got bento boxes which came with a lot of food and it was all very good! Cant wait to come again and try some of their special sushi rolls, as well as do the hibachi.",Ayame Hibachi & Sushi,3.5 star rating,$$,"Japanese,, Sushi, Bars"
5,nbRftkryksHK1xWlq3flRQ,Jodi R.,1.0 star rating,"Everything was very dirty - from floor, utensils to chairs (do NOT put your hands under chairs). Service was okay... seemed like nobody cared. We mentioned to the waitress that we weren't happy with our experience. She said she was going to get the manager and she never did. Nobody acknowledged our complaint and concerns. The cooking was done in 10 minutes - the food was undercooked. The food overall was tasteless, lacking seasoning. Slightly overpriced for hibachi. The hibachi chef cleaned the grill as we were eating. A massive cloud of smoke and a chemical-like smell from a dirty rag came upon us as we were eating. I'm not sure why this restaurant has 3.5 stars - a very terrible experience (food, service and atmosphere).",Ayame Hibachi & Sushi,3.5 star rating,$$,"Japanese,, Sushi, Bars"
6,W8gPSfYsstwBYEpM-_fWjA,Yinglu W.,4.0 star rating,"It's a very decent Japanese restaurant for a simple meal. My bf and I had spicy salmon, spicy scallop and Ayame sushi and later we ordered white tuna, squid, unagi, spanish mackerel sashimi for shared. White tuna and mackerel are worth trying.",Ayame Hibachi & Sushi,3.5 star rating,$$,"Japanese,, Sushi, Bars"
7,nk9TyydR1lzkymaC0E-Cxg,Lauren E.,5.0 star rating,I don't know how this place doesn't have five stars.  I've been an avid sushi-lover for over 10 years and this is legitimately my number one spot. The salmon sashimi is always fresh and they give generous portions.  The prices are moderate considering it's right on Washington Street in Hoboken. I love Ayame so much here's a picture,Ayame Hibachi & Sushi,3.5 star rating,$$,"Japanese,, Sushi, Bars"
8,164xKMi0dLmwu2mC__XmnQ,Briana C.,4.0 star rating,"Great deal for habachi . Posted below the following 1-6 come wth each habachi order and range from 22-29 but so worth it ! Usually you only get a soup salad and entree  but this place really sets the stage for great deals. 1) soup or salad 2) 2 shrimp 3) entree of your choice (chicken , steak , beef, veggies , shrimp and premium options such as scallops etc.)4) choice of white/ brown or fried ( anything other than white is 2.50 but worth it$ 5) lo mein 6) grilled veggies P.S ITS BOYOB !! All food was delicious and as usual the show the chefs put on serve as great entertainment. This place has a few different tricks/ jokes than the usual repetitive ones which is good too!! place is small so call Ahead !",Ayame Hibachi & Sushi,3.5 star rating,$$,"Japanese,, Sushi, Bars"
9,TcYqITjxnOrnyBz8LKuuGQ,Trevor M.,4.0 star rating,"Overall the dinner bento box was pretty solid; however, I was disappointed with how packed their hibachi tables were. Some seats against the wall were almost impossible to even fit into.",Ayame Hibachi & Sushi,3.5 star rating,$$,"Japanese,, Sushi, Bars"
